"","date","meansst","Ecosystem_sub"
"26038",2020-08-23,11.74,"Southeastern Bering Sea"
"26039",2020-08-24,10.77,"Northern Bering Sea"
"26040",2020-08-24,11.75,"Southeastern Bering Sea"
"26041",2020-08-25,10.92,"Northern Bering Sea"
"26042",2020-08-25,11.74,"Southeastern Bering Sea"
"26043",2020-08-26,11.15,"Northern Bering Sea"
"26044",2020-08-26,11.78,"Southeastern Bering Sea"
"26045",2020-08-27,11.28,"Northern Bering Sea"
"26046",2020-08-27,11.77,"Southeastern Bering Sea"
"26047",2020-08-28,11.36,"Northern Bering Sea"
"26048",2020-08-28,11.89,"Southeastern Bering Sea"
"26049",2020-08-29,11.31,"Northern Bering Sea"
"26050",2020-08-29,11.71,"Southeastern Bering Sea"
"26051",2020-08-30,11.41,"Northern Bering Sea"
"26052",2020-08-30,11.64,"Southeastern Bering Sea"
"26053",2020-08-31,11.13,"Northern Bering Sea"
"26054",2020-08-31,11.41,"Southeastern Bering Sea"
"26055",2020-09-01,10.79,"Northern Bering Sea"
"26056",2020-09-01,11.26,"Southeastern Bering Sea"
"26057",2020-09-02,10.52,"Northern Bering Sea"
"26058",2020-09-02,11.21,"Southeastern Bering Sea"
"26059",2020-09-03,10.39,"Northern Bering Sea"
"26060",2020-09-03,11.1,"Southeastern Bering Sea"
"26061",2020-09-04,10.28,"Northern Bering Sea"
"26062",2020-09-04,10.98,"Southeastern Bering Sea"
"26063",2020-09-05,10.25,"Northern Bering Sea"
"26064",2020-09-05,11.01,"Southeastern Bering Sea"
"26065",2020-09-06,10.17,"Northern Bering Sea"
"26066",2020-09-06,10.64,"Southeastern Bering Sea"
"26067",2020-09-07,9.67,"Northern Bering Sea"
"26068",2020-09-07,10.39,"Southeastern Bering Sea"
"26069",2020-09-08,9.56,"Northern Bering Sea"
"26070",2020-09-08,10.29,"Southeastern Bering Sea"
"26071",2020-09-09,9.51,"Northern Bering Sea"
"26072",2020-09-09,10.26,"Southeastern Bering Sea"
"26073",2020-09-10,9.29,"Northern Bering Sea"
"26074",2020-09-10,10.28,"Southeastern Bering Sea"
"26075",2020-09-11,9.26,"Northern Bering Sea"
"26076",2020-09-11,10.26,"Southeastern Bering Sea"
"26077",2020-09-12,9.29,"Northern Bering Sea"
"26078",2020-09-12,10.14,"Southeastern Bering Sea"
"26079",2020-09-13,9.15,"Northern Bering Sea"
"26080",2020-09-13,10.13,"Southeastern Bering Sea"
"26081",2020-09-14,9,"Northern Bering Sea"
"26082",2020-09-14,10.1,"Southeastern Bering Sea"
"26083",2020-09-15,9.14,"Northern Bering Sea"
"26084",2020-09-15,10.18,"Southeastern Bering Sea"
"26085",2020-09-16,9.14,"Northern Bering Sea"
"26086",2020-09-16,10.14,"Southeastern Bering Sea"
"26087",2020-09-17,9.13,"Northern Bering Sea"
"26088",2020-09-17,10.1,"Southeastern Bering Sea"
"26089",2020-09-18,9.09,"Northern Bering Sea"
"26090",2020-09-18,10.06,"Southeastern Bering Sea"
"26091",2020-09-19,9.09,"Northern Bering Sea"
"26092",2020-09-19,10.07,"Southeastern Bering Sea"
"26093",2020-09-20,9.04,"Northern Bering Sea"
"26094",2020-09-20,10.01,"Southeastern Bering Sea"
"26095",2020-09-21,8.95,"Northern Bering Sea"
"26096",2020-09-21,9.85,"Southeastern Bering Sea"
"26097",2020-09-22,8.76,"Northern Bering Sea"
"26098",2020-09-22,9.79,"Southeastern Bering Sea"
"26099",2020-09-23,8.71,"Northern Bering Sea"
"26100",2020-09-23,9.65,"Southeastern Bering Sea"
"26101",2020-09-24,8.6,"Northern Bering Sea"
"26102",2020-09-24,9.51,"Southeastern Bering Sea"
"26103",2020-09-25,8.38,"Northern Bering Sea"
"26104",2020-09-25,9.43,"Southeastern Bering Sea"
"26105",2020-09-26,8.23,"Northern Bering Sea"
"26106",2020-09-26,9.34,"Southeastern Bering Sea"
"26107",2020-09-27,8.01,"Northern Bering Sea"
"26108",2020-09-27,9.24,"Southeastern Bering Sea"
"26109",2020-09-28,7.76,"Northern Bering Sea"
"26110",2020-09-28,9.09,"Southeastern Bering Sea"
"26111",2020-09-29,7.53,"Northern Bering Sea"
"26112",2020-09-29,8.94,"Southeastern Bering Sea"
"26113",2020-09-30,7.57,"Northern Bering Sea"
"26114",2020-09-30,8.78,"Southeastern Bering Sea"
"26115",2020-10-01,7.35,"Northern Bering Sea"
"26116",2020-10-01,8.71,"Southeastern Bering Sea"
"26117",2020-10-02,7.3,"Northern Bering Sea"
"26118",2020-10-02,8.62,"Southeastern Bering Sea"
"26119",2020-10-03,7.21,"Northern Bering Sea"
"26120",2020-10-03,8.55,"Southeastern Bering Sea"
"26121",2020-10-04,7.15,"Northern Bering Sea"
"26122",2020-10-04,8.59,"Southeastern Bering Sea"
"26123",2020-10-05,7.09,"Northern Bering Sea"
"26124",2020-10-05,8.59,"Southeastern Bering Sea"
"26125",2020-10-06,7.01,"Northern Bering Sea"
"26126",2020-10-06,8.5,"Southeastern Bering Sea"
"26127",2020-10-07,6.4,"Northern Bering Sea"
"26128",2020-10-07,8.27,"Southeastern Bering Sea"
"26129",2020-10-08,6.72,"Northern Bering Sea"
"26130",2020-10-08,8.26,"Southeastern Bering Sea"
"26131",2020-10-09,6.77,"Northern Bering Sea"
"26132",2020-10-09,8.19,"Southeastern Bering Sea"
"26133",2020-10-10,6.84,"Northern Bering Sea"
"26134",2020-10-10,8.17,"Southeastern Bering Sea"
"26135",2020-10-11,6.78,"Northern Bering Sea"
"26136",2020-10-11,8.17,"Southeastern Bering Sea"
"26137",2020-10-12,6.77,"Northern Bering Sea"
"26138",2020-10-12,8.12,"Southeastern Bering Sea"
"26139",2020-10-13,6.69,"Northern Bering Sea"
"26140",2020-10-13,8.16,"Southeastern Bering Sea"
"26141",2020-10-14,6.51,"Northern Bering Sea"
"26142",2020-10-14,8,"Southeastern Bering Sea"
"26143",2020-10-15,6.37,"Northern Bering Sea"
"26144",2020-10-15,8.01,"Southeastern Bering Sea"
"26145",2020-10-16,6.24,"Northern Bering Sea"
"26146",2020-10-16,8.1,"Southeastern Bering Sea"
"26147",2020-10-17,6.11,"Northern Bering Sea"
"26148",2020-10-17,7.79,"Southeastern Bering Sea"
"26149",2020-10-18,6.1,"Northern Bering Sea"
"26150",2020-10-18,7.7,"Southeastern Bering Sea"
"26151",2020-10-19,5.96,"Northern Bering Sea"
"26152",2020-10-19,7.66,"Southeastern Bering Sea"
"26153",2020-10-20,6,"Northern Bering Sea"
"26154",2020-10-20,7.57,"Southeastern Bering Sea"
"26155",2020-10-21,5.95,"Northern Bering Sea"
"26156",2020-10-21,7.55,"Southeastern Bering Sea"
"26157",2020-10-22,6,"Northern Bering Sea"
"26158",2020-10-22,7.39,"Southeastern Bering Sea"
"26159",2020-10-23,5.68,"Northern Bering Sea"
"26160",2020-10-23,7.27,"Southeastern Bering Sea"
"26161",2020-10-24,5.25,"Northern Bering Sea"
"26162",2020-10-24,7.11,"Southeastern Bering Sea"
"26163",2020-10-25,5.38,"Northern Bering Sea"
"26164",2020-10-25,6.97,"Southeastern Bering Sea"
"26165",2020-10-26,5.39,"Northern Bering Sea"
"26166",2020-10-26,7.04,"Southeastern Bering Sea"
"26167",2020-10-27,5.19,"Northern Bering Sea"
"26168",2020-10-27,6.96,"Southeastern Bering Sea"
"26169",2020-10-28,5.23,"Northern Bering Sea"
"26170",2020-10-28,6.87,"Southeastern Bering Sea"
"26171",2020-10-29,5.24,"Northern Bering Sea"
"26172",2020-10-29,6.91,"Southeastern Bering Sea"
"26173",2020-10-30,5.04,"Northern Bering Sea"
"26174",2020-10-30,6.83,"Southeastern Bering Sea"
"26175",2020-10-31,4.96,"Northern Bering Sea"
"26176",2020-10-31,6.72,"Southeastern Bering Sea"
"26177",2020-11-01,4.82,"Northern Bering Sea"
"26178",2020-11-01,6.54,"Southeastern Bering Sea"
"26179",2020-11-02,4.59,"Northern Bering Sea"
"26180",2020-11-02,6.44,"Southeastern Bering Sea"
"26181",2020-11-03,4.42,"Northern Bering Sea"
"26182",2020-11-03,6.32,"Southeastern Bering Sea"
"26183",2020-11-04,4.51,"Northern Bering Sea"
"26184",2020-11-04,6.18,"Southeastern Bering Sea"
"26185",2020-11-05,4.33,"Northern Bering Sea"
"26186",2020-11-05,6.12,"Southeastern Bering Sea"
"26187",2020-11-06,4.14,"Northern Bering Sea"
"26188",2020-11-06,5.97,"Southeastern Bering Sea"
"26189",2020-11-07,3.87,"Northern Bering Sea"
"26190",2020-11-07,5.93,"Southeastern Bering Sea"
"26191",2020-11-08,3.91,"Northern Bering Sea"
"26192",2020-11-08,5.87,"Southeastern Bering Sea"
"26193",2020-11-09,3.75,"Northern Bering Sea"
"26194",2020-11-09,5.82,"Southeastern Bering Sea"
"26195",2020-11-10,3.87,"Northern Bering Sea"
"26196",2020-11-10,5.67,"Southeastern Bering Sea"
"26197",2020-11-11,3.56,"Northern Bering Sea"
"26198",2020-11-11,5.65,"Southeastern Bering Sea"
"26199",2020-11-12,3.6,"Northern Bering Sea"
"26200",2020-11-12,5.67,"Southeastern Bering Sea"
"26201",2020-11-13,3.53,"Northern Bering Sea"
"26202",2020-11-13,5.58,"Southeastern Bering Sea"
"26203",2020-11-14,3.57,"Northern Bering Sea"
"26204",2020-11-14,5.45,"Southeastern Bering Sea"
"26205",2020-11-15,3.46,"Northern Bering Sea"
"26206",2020-11-15,5.37,"Southeastern Bering Sea"
"26207",2020-11-16,3.7,"Northern Bering Sea"
"26208",2020-11-16,5.45,"Southeastern Bering Sea"
"26209",2020-11-17,3.1,"Northern Bering Sea"
"26210",2020-11-17,5.11,"Southeastern Bering Sea"
"26211",2020-11-18,2.95,"Northern Bering Sea"
"26212",2020-11-18,5.06,"Southeastern Bering Sea"
"26213",2020-11-19,3.16,"Northern Bering Sea"
"26214",2020-11-19,5.14,"Southeastern Bering Sea"
"26215",2020-11-20,2.87,"Northern Bering Sea"
"26216",2020-11-20,5.02,"Southeastern Bering Sea"
"26217",2020-11-21,2.87,"Northern Bering Sea"
"26218",2020-11-21,4.98,"Southeastern Bering Sea"
"26219",2020-11-22,3.04,"Northern Bering Sea"
"26220",2020-11-22,4.99,"Southeastern Bering Sea"
"26221",2020-11-23,2.95,"Northern Bering Sea"
"26222",2020-11-23,4.95,"Southeastern Bering Sea"
"26223",2020-11-24,2.66,"Northern Bering Sea"
"26224",2020-11-24,4.79,"Southeastern Bering Sea"
"26225",2020-11-25,2.84,"Northern Bering Sea"
"26226",2020-11-25,4.9,"Southeastern Bering Sea"
"26227",2020-11-26,2.9,"Northern Bering Sea"
"26228",2020-11-26,4.79,"Southeastern Bering Sea"
"26229",2020-11-27,2.78,"Northern Bering Sea"
"26230",2020-11-27,4.68,"Southeastern Bering Sea"
"26231",2020-11-28,2.7,"Northern Bering Sea"
"26232",2020-11-28,4.68,"Southeastern Bering Sea"
"26233",2020-11-29,2.54,"Northern Bering Sea"
"26234",2020-11-29,4.56,"Southeastern Bering Sea"
"26235",2020-11-30,2.43,"Northern Bering Sea"
"26236",2020-11-30,4.63,"Southeastern Bering Sea"
"26237",2020-12-01,2.23,"Northern Bering Sea"
"26238",2020-12-01,4.4,"Southeastern Bering Sea"
"26239",2020-12-02,2.1,"Northern Bering Sea"
"26240",2020-12-02,4.23,"Southeastern Bering Sea"
"26241",2020-12-03,1.87,"Northern Bering Sea"
"26242",2020-12-03,4.07,"Southeastern Bering Sea"
"26243",2020-12-04,1.72,"Northern Bering Sea"
"26244",2020-12-04,4.21,"Southeastern Bering Sea"
"26245",2020-12-05,1.63,"Northern Bering Sea"
"26246",2020-12-05,4.01,"Southeastern Bering Sea"
"26247",2020-12-06,1.46,"Northern Bering Sea"
"26248",2020-12-06,3.85,"Southeastern Bering Sea"
"26249",2020-12-07,1.37,"Northern Bering Sea"
"26250",2020-12-07,3.67,"Southeastern Bering Sea"
"26251",2020-12-08,1.19,"Northern Bering Sea"
"26252",2020-12-08,3.54,"Southeastern Bering Sea"
"26253",2020-12-09,0.99,"Northern Bering Sea"
"26254",2020-12-09,3.55,"Southeastern Bering Sea"
"26255",2020-12-10,1.06,"Northern Bering Sea"
"26256",2020-12-10,3.42,"Southeastern Bering Sea"
"26257",2020-12-11,0.93,"Northern Bering Sea"
"26258",2020-12-11,3.36,"Southeastern Bering Sea"
"26259",2020-12-12,0.97,"Northern Bering Sea"
"26260",2020-12-12,3.29,"Southeastern Bering Sea"
"26261",2020-12-13,0.68,"Northern Bering Sea"
"26262",2020-12-13,3.23,"Southeastern Bering Sea"
"26263",2020-12-14,0.63,"Northern Bering Sea"
"26264",2020-12-14,3.19,"Southeastern Bering Sea"
"26265",2020-12-15,0.53,"Northern Bering Sea"
"26266",2020-12-15,3.1,"Southeastern Bering Sea"
"26267",2020-12-16,0.44,"Northern Bering Sea"
"26268",2020-12-16,3,"Southeastern Bering Sea"
"26269",2020-12-17,0.41,"Northern Bering Sea"
"26270",2020-12-17,2.99,"Southeastern Bering Sea"
"26271",2020-12-18,0.39,"Northern Bering Sea"
"26272",2020-12-18,3.09,"Southeastern Bering Sea"
"26273",2020-12-19,0.09,"Northern Bering Sea"
"26274",2020-12-19,3,"Southeastern Bering Sea"
"26275",2020-12-20,0.11,"Northern Bering Sea"
"26276",2020-12-20,3.01,"Southeastern Bering Sea"
"26277",2020-12-21,0.07,"Northern Bering Sea"
"26278",2020-12-21,2.89,"Southeastern Bering Sea"
"26279",2020-12-22,-0.08,"Northern Bering Sea"
"26280",2020-12-22,2.93,"Southeastern Bering Sea"
"26281",2020-12-23,-0.08,"Northern Bering Sea"
"26282",2020-12-23,2.94,"Southeastern Bering Sea"
"26283",2020-12-24,-0.06,"Northern Bering Sea"
"26284",2020-12-24,2.91,"Southeastern Bering Sea"
"26285",2020-12-25,-0.08,"Northern Bering Sea"
"26286",2020-12-25,2.87,"Southeastern Bering Sea"
"26287",2020-12-26,-0.27,"Northern Bering Sea"
"26288",2020-12-26,2.77,"Southeastern Bering Sea"
"26289",2020-12-27,-0.31,"Northern Bering Sea"
"26290",2020-12-27,2.73,"Southeastern Bering Sea"
"26291",2020-12-28,-0.33,"Northern Bering Sea"
"26292",2020-12-28,2.75,"Southeastern Bering Sea"
"26293",2020-12-29,-0.25,"Northern Bering Sea"
"26294",2020-12-29,2.87,"Southeastern Bering Sea"
"26295",2020-12-30,-0.36,"Northern Bering Sea"
"26296",2020-12-30,2.79,"Southeastern Bering Sea"
"26297",2020-12-31,-0.31,"Northern Bering Sea"
"26298",2020-12-31,2.74,"Southeastern Bering Sea"
"26299",2021-01-01,-0.24,"Northern Bering Sea"
"26300",2021-01-01,2.76,"Southeastern Bering Sea"
"26301",2021-01-02,-0.26,"Northern Bering Sea"
"26302",2021-01-02,2.71,"Southeastern Bering Sea"
"26303",2021-01-03,-0.31,"Northern Bering Sea"
"26304",2021-01-03,2.64,"Southeastern Bering Sea"
"26305",2021-01-04,-0.37,"Northern Bering Sea"
"26306",2021-01-04,2.76,"Southeastern Bering Sea"
"26307",2021-01-05,-0.46,"Northern Bering Sea"
"26308",2021-01-05,2.6,"Southeastern Bering Sea"
"26309",2021-01-06,-0.5,"Northern Bering Sea"
"26310",2021-01-06,2.58,"Southeastern Bering Sea"
"26311",2021-01-07,-0.57,"Northern Bering Sea"
"26312",2021-01-07,2.61,"Southeastern Bering Sea"
"26313",2021-01-08,-0.63,"Northern Bering Sea"
"26314",2021-01-08,2.44,"Southeastern Bering Sea"
"26315",2021-01-09,-0.7,"Northern Bering Sea"
"26316",2021-01-09,2.37,"Southeastern Bering Sea"
"26317",2021-01-10,-0.79,"Northern Bering Sea"
"26318",2021-01-10,2.23,"Southeastern Bering Sea"
"26319",2021-01-11,-0.85,"Northern Bering Sea"
"26320",2021-01-11,2.33,"Southeastern Bering Sea"
"26321",2021-01-12,-0.9,"Northern Bering Sea"
"26322",2021-01-12,2.21,"Southeastern Bering Sea"
"26323",2021-01-13,-0.94,"Northern Bering Sea"
"26324",2021-01-13,2.03,"Southeastern Bering Sea"
"26325",2021-01-14,-1,"Northern Bering Sea"
"26326",2021-01-14,2.02,"Southeastern Bering Sea"
"26327",2021-01-15,-1.04,"Northern Bering Sea"
"26328",2021-01-15,1.89,"Southeastern Bering Sea"
"26329",2021-01-16,-1.09,"Northern Bering Sea"
"26330",2021-01-16,1.87,"Southeastern Bering Sea"
"26331",2021-01-17,-1.12,"Northern Bering Sea"
"26332",2021-01-17,1.84,"Southeastern Bering Sea"
"26333",2021-01-18,-1.14,"Northern Bering Sea"
"26334",2021-01-18,1.67,"Southeastern Bering Sea"
"26335",2021-01-19,-1.2,"Northern Bering Sea"
"26336",2021-01-19,1.6,"Southeastern Bering Sea"
"26337",2021-01-20,-1.17,"Northern Bering Sea"
"26338",2021-01-20,1.69,"Southeastern Bering Sea"
"26339",2021-01-21,-1.19,"Northern Bering Sea"
"26340",2021-01-21,1.64,"Southeastern Bering Sea"
"26341",2021-01-22,-1.2,"Northern Bering Sea"
"26342",2021-01-22,1.55,"Southeastern Bering Sea"
"26343",2021-01-23,-1.23,"Northern Bering Sea"
"26344",2021-01-23,1.48,"Southeastern Bering Sea"
"26345",2021-01-24,-1.24,"Northern Bering Sea"
"26346",2021-01-24,1.39,"Southeastern Bering Sea"
"26347",2021-01-25,-1.26,"Northern Bering Sea"
"26348",2021-01-25,1.44,"Southeastern Bering Sea"
"26349",2021-01-26,-1.27,"Northern Bering Sea"
"26350",2021-01-26,1.45,"Southeastern Bering Sea"
"26351",2021-01-27,-1.29,"Northern Bering Sea"
"26352",2021-01-27,1.4,"Southeastern Bering Sea"
"26353",2021-01-28,-1.29,"Northern Bering Sea"
"26354",2021-01-28,1.36,"Southeastern Bering Sea"
"26355",2021-01-29,-1.31,"Northern Bering Sea"
"26356",2021-01-29,1.33,"Southeastern Bering Sea"
"26357",2021-01-30,-1.3,"Northern Bering Sea"
"26358",2021-01-30,1.3,"Southeastern Bering Sea"
"26359",2021-01-31,-1.34,"Northern Bering Sea"
"26360",2021-01-31,1.3,"Southeastern Bering Sea"
"26361",2021-02-01,-1.32,"Northern Bering Sea"
"26362",2021-02-01,1.25,"Southeastern Bering Sea"
"26363",2021-02-02,-1.33,"Northern Bering Sea"
"26364",2021-02-02,1.3,"Southeastern Bering Sea"
"26365",2021-02-03,-1.32,"Northern Bering Sea"
"26366",2021-02-03,1.4,"Southeastern Bering Sea"
"26367",2021-02-04,-1.33,"Northern Bering Sea"
"26368",2021-02-04,1.38,"Southeastern Bering Sea"
"26369",2021-02-05,-1.31,"Northern Bering Sea"
"26370",2021-02-05,1.5,"Southeastern Bering Sea"
"26371",2021-02-06,-1.3,"Northern Bering Sea"
"26372",2021-02-06,1.42,"Southeastern Bering Sea"
"26373",2021-02-07,-1.34,"Northern Bering Sea"
"26374",2021-02-07,1.36,"Southeastern Bering Sea"
"26375",2021-02-08,-1.32,"Northern Bering Sea"
"26376",2021-02-08,1.3,"Southeastern Bering Sea"
"26377",2021-02-09,-1.3,"Northern Bering Sea"
"26378",2021-02-09,1.24,"Southeastern Bering Sea"
"26379",2021-02-10,-1.3,"Northern Bering Sea"
"26380",2021-02-10,1.2,"Southeastern Bering Sea"
"26381",2021-02-11,-1.36,"Northern Bering Sea"
"26382",2021-02-11,1.31,"Southeastern Bering Sea"
"26383",2021-02-12,-1.35,"Northern Bering Sea"
"26384",2021-02-12,1.41,"Southeastern Bering Sea"
"26385",2021-02-13,-1.37,"Northern Bering Sea"
"26386",2021-02-13,1.6,"Southeastern Bering Sea"
"26387",2021-02-14,-1.36,"Northern Bering Sea"
"26388",2021-02-14,1.59,"Southeastern Bering Sea"
"26389",2021-02-15,-1.39,"Northern Bering Sea"
"26390",2021-02-15,1.68,"Southeastern Bering Sea"
"26391",2021-02-16,-1.41,"Northern Bering Sea"
"26392",2021-02-16,1.63,"Southeastern Bering Sea"
"26393",2021-02-17,-1.44,"Northern Bering Sea"
"26394",2021-02-17,1.42,"Southeastern Bering Sea"
"26395",2021-02-18,-1.48,"Northern Bering Sea"
"26396",2021-02-18,1.48,"Southeastern Bering Sea"
"26397",2021-02-19,-1.49,"Northern Bering Sea"
"26398",2021-02-19,1.49,"Southeastern Bering Sea"
"26399",2021-02-20,-1.51,"Northern Bering Sea"
"26400",2021-02-20,1.45,"Southeastern Bering Sea"
"26401",2021-02-21,-1.54,"Northern Bering Sea"
"26402",2021-02-21,1.36,"Southeastern Bering Sea"
"26403",2021-02-22,-1.55,"Northern Bering Sea"
"26404",2021-02-22,1.3,"Southeastern Bering Sea"
"26405",2021-02-23,-1.56,"Northern Bering Sea"
"26406",2021-02-23,1.36,"Southeastern Bering Sea"
"26407",2021-02-24,-1.56,"Northern Bering Sea"
"26408",2021-02-24,1.39,"Southeastern Bering Sea"
"26409",2021-02-25,-1.58,"Northern Bering Sea"
"26410",2021-02-25,1.34,"Southeastern Bering Sea"
"26411",2021-02-26,-1.59,"Northern Bering Sea"
"26412",2021-02-26,1.3,"Southeastern Bering Sea"
"26413",2021-02-27,-1.62,"Northern Bering Sea"
"26414",2021-02-27,1.33,"Southeastern Bering Sea"
"26415",2021-02-28,-1.63,"Northern Bering Sea"
"26416",2021-02-28,1.34,"Southeastern Bering Sea"
"26417",2021-03-01,-1.63,"Northern Bering Sea"
"26418",2021-03-01,1.32,"Southeastern Bering Sea"
"26419",2021-03-02,-1.64,"Northern Bering Sea"
"26420",2021-03-02,1.24,"Southeastern Bering Sea"
"26421",2021-03-03,-1.65,"Northern Bering Sea"
"26422",2021-03-03,1.2,"Southeastern Bering Sea"
"26423",2021-03-04,-1.63,"Northern Bering Sea"
"26424",2021-03-04,1.14,"Southeastern Bering Sea"
"26425",2021-03-05,-1.64,"Northern Bering Sea"
"26426",2021-03-05,1.12,"Southeastern Bering Sea"
"26427",2021-03-06,-1.67,"Northern Bering Sea"
"26428",2021-03-06,0.95,"Southeastern Bering Sea"
"26429",2021-03-07,-1.67,"Northern Bering Sea"
"26430",2021-03-07,0.91,"Southeastern Bering Sea"
"26431",2021-03-08,-1.64,"Northern Bering Sea"
"26432",2021-03-08,1.15,"Southeastern Bering Sea"
"26433",2021-03-09,-1.61,"Northern Bering Sea"
"26434",2021-03-09,1.14,"Southeastern Bering Sea"
"26435",2021-03-10,-1.64,"Northern Bering Sea"
"26436",2021-03-10,1.1,"Southeastern Bering Sea"
"26437",2021-03-11,-1.62,"Northern Bering Sea"
"26438",2021-03-11,1.08,"Southeastern Bering Sea"
"26439",2021-03-12,-1.64,"Northern Bering Sea"
"26440",2021-03-12,1.02,"Southeastern Bering Sea"
"26441",2021-03-13,-1.61,"Northern Bering Sea"
"26442",2021-03-13,1.06,"Southeastern Bering Sea"
"26443",2021-03-14,-1.6,"Northern Bering Sea"
"26444",2021-03-14,1.03,"Southeastern Bering Sea"
"26445",2021-03-15,-1.58,"Northern Bering Sea"
"26446",2021-03-15,1.07,"Southeastern Bering Sea"
"26447",2021-03-16,-1.6,"Northern Bering Sea"
"26448",2021-03-16,1.01,"Southeastern Bering Sea"
"26449",2021-03-17,-1.63,"Northern Bering Sea"
"26450",2021-03-17,0.96,"Southeastern Bering Sea"
"26451",2021-03-18,-1.65,"Northern Bering Sea"
"26452",2021-03-18,1.13,"Southeastern Bering Sea"
"26453",2021-03-19,-1.64,"Northern Bering Sea"
"26454",2021-03-19,0.84,"Southeastern Bering Sea"
"26455",2021-03-20,-1.65,"Northern Bering Sea"
"26456",2021-03-20,0.9,"Southeastern Bering Sea"
"26457",2021-03-21,-1.64,"Northern Bering Sea"
"26458",2021-03-21,1.02,"Southeastern Bering Sea"
"26459",2021-03-22,-1.65,"Northern Bering Sea"
"26460",2021-03-22,0.95,"Southeastern Bering Sea"
"26461",2021-03-23,-1.66,"Northern Bering Sea"
"26462",2021-03-23,0.84,"Southeastern Bering Sea"
"26463",2021-03-24,-1.63,"Northern Bering Sea"
"26464",2021-03-24,0.64,"Southeastern Bering Sea"
"26465",2021-03-25,-1.63,"Northern Bering Sea"
"26466",2021-03-25,0.89,"Southeastern Bering Sea"
"26467",2021-03-26,-1.61,"Northern Bering Sea"
"26468",2021-03-26,1.01,"Southeastern Bering Sea"
"26469",2021-03-27,-1.62,"Northern Bering Sea"
"26470",2021-03-27,0.92,"Southeastern Bering Sea"
"26471",2021-03-28,-1.67,"Northern Bering Sea"
"26472",2021-03-28,0.86,"Southeastern Bering Sea"
"26473",2021-03-29,-1.65,"Northern Bering Sea"
"26474",2021-03-29,0.89,"Southeastern Bering Sea"
"26475",2021-03-30,-1.64,"Northern Bering Sea"
"26476",2021-03-30,0.9,"Southeastern Bering Sea"
